id_cliente,lifetime_volume_eur,avg_eur_per_month,n_distinct_categories,n_active_months,size_bucket,breadth_bucket,clinic_typology
1000064902,2923.811,584.7622,1,5,small,narrow,small_narrow
1000064950,69918.0346,1487.6177574468086,3,47,large,broad,large_broad
1000064972,4572.656400000001,351.74280000000005,1,13,small,narrow,small_narrow
1000064973,4665.883000000001,666.5547142857143,1,7,small,narrow,small_narrow
1000064974,75332.9018,2152.3686228571432,3,35,large,broad,large_broad
1000064976,16494.5142,659.780568,3,25,small,broad,small_broad
1000064986,907.3344,453.6672,1,2,small,narrow,small_narrow
1000064988,2541.4532,317.68165,1,8,small,narrow,small_narrow
1000064990,38013.0284,1583.8761833333335,3,24,large,broad,large_broad
1000065055,31953.7076,840.8870421052632,3,38,medium,broad,medium_broad
1000065061,29705.090799999998,3300.5656444444444,1,9,large,narrow,large_narrow
1000065082,22136.4348,3689.4058,1,6,large,narrow,large_narrow
1000065127,10104.3316,459.2878,1,22,small,narrow,small_narrow
1000065150,4140.9064,517.6133,1,8,small,narrow,small_narrow
1000065164,19873.4368,1987.34368,2,10,large,mixed,large_mixed
1000065209,4131.6434,1032.91085,2,4,medium,mixed,medium_mixed
1000065215,181.7118,181.7118,1,1,small,narrow,small_narrow
1000065217,9123.6468,829.4224363636364,2,11,medium,mixed,medium_mixed
1000065218,21934.0304,664.6675878787879,2,33,small,mixed,small_mixed
1000065221,1350.6082000000001,675.3041000000001,1,2,small,narrow,small_narrow
1000065237,4415.1854,630.7407714285715,1,7,small,narrow,small_narrow
1000065263,2767.7216000000003,691.9304000000001,1,4,medium,narrow,medium_narrow
1000065324,11593.225400000001,772.8816933333334,2,15,medium,mixed,medium_mixed
1000065325,3326.516,475.21657142857146,1,7,small,narrow,small_narrow
1000065344,526.9234,526.9234,1,1,small,narrow,small_narrow
1000065432,4229.6114,845.92228,1,5,medium,narrow,medium_narrow
1000065433,2290.8184,572.7046,2,4,small,mixed,small_mixed
1000065450,4234.0074,1411.3358,1,3,large,narrow,large_narrow
1000065459,16386.3726,1092.42484,1,15,medium,narrow,medium_narrow
1000065462,32719.899,1924.6999411764707,2,17,large,mixed,large_mixed
1000065497,3660.2352,1220.0784,2,3,large,mixed,large_mixed
1000065508,81653.37640000001,3024.199125925926,2,27,large,mixed,large_mixed
1000065511,11978.7546,520.8154173913043,2,23,small,mixed,small_mixed
1000065512,8659.0524,618.5037428571429,2,14,small,mixed,small_mixed
1000065513,17886.6018,687.946223076923,2,26,small,mixed,small_mixed
1000065514,837.3752,418.6876,1,2,small,narrow,small_narrow
1000065515,844.1262,844.1262,1,1,medium,narrow,medium_narrow
1000065541,5507.8426,786.8346571428572,1,7,medium,narrow,medium_narrow
1000065545,7121.771199999999,3560.8855999999996,1,2,large,narrow,large_narrow
1000065564,4879.3716,975.8743200000001,1,5,medium,narrow,medium_narrow
1000065575,5690.2452,569.02452,2,10,small,mixed,small_mixed
1000065578,4399.3912,1466.4637333333333,1,3,large,narrow,large_narrow
1000065584,5597.144200000001,699.6430250000001,2,8,medium,mixed,medium_mixed
1000065611,1212.511,606.2555,1,2,small,narrow,small_narrow
1000065616,16071.619,1071.4412666666667,3,15,medium,broad,medium_broad
1000065626,4565.874,1141.4685,2,4,medium,mixed,medium_mixed
1000065651,5277.5864,659.6983,2,8,small,mixed,small_mixed
1000065685,54638.198,1884.0757931034482,3,29,large,broad,large_broad
1000065692,839.1964,419.5982,1,2,small,narrow,small_narrow
1000065702,8791.4662,879.1466200000001,2,10,medium,mixed,medium_mixed
1000065721,2036.0074,407.20148,1,5,small,narrow,small_narrow
1000065731,995.066,331.6886666666667,2,3,small,mixed,small_mixed
1000065734,1298.1388,649.0694,1,2,small,narrow,small_narrow
1000065749,25873.662800000002,1521.9801647058825,1,17,large,narrow,large_narrow
1000065753,37076.837400000004,2180.990435294118,1,17,large,narrow,large_narrow
1000065775,10017.0082,910.6371090909091,1,11,medium,narrow,medium_narrow
1000065814,10524.1182,956.7380181818182,2,11,medium,mixed,medium_mixed
1000065838,3168.9822000000004,1056.3274000000001,1,3,medium,narrow,medium_narrow
1000065849,10271.9448,1027.1944799999999,2,10,medium,mixed,medium_mixed
1000065857,108286.4796,2776.5764000000004,3,39,large,broad,large_broad
1000065867,8612.9886,1435.4981,1,6,large,narrow,large_narrow
1000065868,4080.3358000000003,370.9396181818182,2,11,small,mixed,small_mixed
1000065881,8096.7098000000005,506.04436250000003,2,16,small,mixed,small_mixed
1000065883,3394.9366,565.8227666666667,2,6,small,mixed,small_mixed
1000065895,69452.84360000001,1578.4737181818184,3,44,large,broad,large_broad
1000065897,7750.7446,968.843075,2,8,medium,mixed,medium_mixed
1000065909,12641.294600000001,702.2941444444446,3,18,medium,broad,medium_broad
1000065933,5157.45,1289.3625,1,4,large,narrow,large_narrow
1000065966,3419.146,569.8576666666667,2,6,small,mixed,small_mixed
1000065974,99530.5268,5238.448778947369,2,19,large,mixed,large_mixed
1000066051,30791.154000000002,1061.7639310344828,2,29,medium,mixed,medium_mixed
1000066086,19661.2984,756.2037846153846,2,26,medium,mixed,medium_mixed
1000066138,119624.6742,3067.2993384615384,2,39,large,mixed,large_mixed
1000066177,3728.6244,621.4374,1,6,small,narrow,small_narrow
1000066191,946.5216,946.5216,1,1,medium,narrow,medium_narrow
1000066197,4347.4556,395.2232363636364,1,11,small,narrow,small_narrow
1000066234,20908.946,1493.4961428571428,2,14,large,mixed,large_mixed
1000066257,6297.207200000001,787.1509000000001,1,8,medium,narrow,medium_narrow
1000066278,1033.374,1033.374,1,1,medium,narrow,medium_narrow
1000066279,1417.2704000000003,708.6352000000002,1,2,medium,narrow,medium_narrow
1000066292,38092.753000000004,1731.4887727272728,2,22,large,mixed,large_mixed
1000066316,43398.913400000005,1172.9436054054056,3,37,medium,broad,medium_broad
1000066345,11616.273,1659.4675714285713,1,7,large,narrow,large_narrow
1000066370,18163.9266,955.9961368421052,1,19,medium,narrow,medium_narrow
1000066387,21532.0476,769.0017,2,28,medium,mixed,medium_mixed
1000066398,45074.2918,1287.8369085714285,3,35,large,broad,large_broad
1000066414,655.7262000000001,218.57540000000003,1,3,small,narrow,small_narrow
1000066450,54879.3186,1959.9756642857142,3,28,large,broad,large_broad
1000066463,30013.3446,2728.4858727272726,2,11,large,mixed,large_mixed
1000066469,1459.5976,729.7988,1,2,medium,narrow,medium_narrow
1000066475,48251.9718,877.3085781818181,3,55,medium,broad,medium_broad
1000066497,1393.4063999999998,1393.4063999999998,1,1,large,narrow,large_narrow
1000066500,32496.5822,1477.1173727272728,3,22,large,broad,large_broad
1000066514,12484.326000000001,1134.9387272727274,2,11,medium,mixed,medium_mixed
1000066520,39636.2828,1321.2094266666668,3,30,large,broad,large_broad
1000066528,3355.1842,1677.5921,1,2,large,narrow,large_narrow
1000066584,4462.1598,743.6933,3,6,medium,broad,medium_broad
1000066596,26088.5644,1242.3125904761905,2,21,large,mixed,large_mixed
1000066605,23446.5684,2930.82105,2,8,large,mixed,large_mixed
1000066624,36392.8198,2799.447676923077,1,13,large,narrow,large_narrow
1000066625,15809.3662,1580.93662,1,10,large,narrow,large_narrow
1000066626,17230.4988,749.1521217391305,3,23,medium,broad,medium_broad
1000066646,3506.438,438.30475,1,8,small,narrow,small_narrow
1000066652,8169.2752,1633.85504,1,5,large,narrow,large_narrow
1000066667,15317.3596,1021.1573066666666,2,15,medium,mixed,medium_mixed
1000066668,14670.927800000001,698.6156095238096,2,21,medium,mixed,medium_mixed
1000066730,532.4812000000001,532.4812000000001,1,1,small,narrow,small_narrow
1000066767,4721.3354,1180.33385,2,4,medium,mixed,medium_mixed
1000066774,16792.7514,799.6548285714287,1,21,medium,narrow,medium_narrow
1000066831,519.4502,519.4502,1,1,small,narrow,small_narrow
1000066853,33515.261,2234.350733333333,2,15,large,mixed,large_mixed
1000066909,1720.0919999999999,1720.0919999999999,1,1,large,narrow,large_narrow
1000066914,9934.8344,1655.8057333333334,1,6,large,narrow,large_narrow
1000066926,755.2955999999999,755.2955999999999,1,1,medium,narrow,medium_narrow
1000066944,10323.8804,1290.48505,2,8,large,mixed,large_mixed
1000066989,7639.4316,1091.3473714285715,3,7,medium,broad,medium_broad
1000067138,8872.4468,985.8274222222221,2,9,medium,mixed,medium_mixed
1000067171,1321.94,660.97,2,2,small,mixed,small_mixed
1000067175,4899.8758,612.484475,1,8,small,narrow,small_narrow
1000067191,5957.2394,851.0342,1,7,medium,narrow,medium_narrow
1000067205,990.9526,990.9526,1,1,medium,narrow,medium_narrow
1000067232,1657.5118,552.5039333333333,2,3,small,mixed,small_mixed
1000067238,14365.4372,1197.1197666666667,1,12,large,narrow,large_narrow
1000067241,14624.9896,696.4280761904762,2,21,medium,mixed,medium_mixed
1000067277,7362.1068,1472.4213599999998,2,5,large,mixed,large_mixed
1000067289,2506.0968,626.5242,2,4,small,mixed,small_mixed
1000067305,5020.232,1004.0464,2,5,medium,mixed,medium_mixed
1000067312,1308.3438,327.08595,2,4,small,mixed,small_mixed
1000067436,11143.7972,795.9855142857143,2,14,medium,mixed,medium_mixed
1000067437,15811.2188,790.5609400000001,3,20,medium,broad,medium_broad
1000067445,1358.6466,452.8822,1,3,small,narrow,small_narrow
1000067455,5046.4196,560.7132888888889,2,9,small,mixed,small_mixed
1000067462,9271.540799999999,9271.540799999999,1,1,large,narrow,large_narrow
1000067471,11919.0946,993.2578833333333,1,12,medium,narrow,medium_narrow
1000067502,5085.763800000001,847.6273000000001,2,6,medium,mixed,medium_mixed
1000067548,9169.3338,1018.8148666666667,1,9,medium,narrow,medium_narrow
1000067555,11468.1906,716.7619125,2,16,medium,mixed,medium_mixed
1000067604,44153.5496,1337.9863515151515,2,33,large,mixed,large_mixed
1000067605,16744.3326,1116.2888400000002,3,15,medium,broad,medium_broad
1000067662,21376.0524,971.6387454545455,1,22,medium,narrow,medium_narrow
1000067685,31181.5816,1559.07908,3,20,large,broad,large_broad
1000067686,3378.0748,1689.0374,1,2,large,narrow,large_narrow
1000067693,287.8752,287.8752,1,1,small,narrow,small_narrow
1000067706,8282.5978,1035.324725,1,8,medium,narrow,medium_narrow
1000067731,3078.2362000000003,769.5590500000001,1,4,medium,narrow,medium_narrow
1000067733,16649.7872,1849.9763555555555,2,9,large,mixed,large_mixed
1000067766,5682.7406,631.4156222222223,2,9,small,mixed,small_mixed
1000067833,13400.8292,1340.08292,2,10,large,mixed,large_mixed
1000067839,7269.8536,1817.4634,1,4,large,narrow,large_narrow
1000067844,4217.6794,702.9465666666666,1,6,medium,narrow,medium_narrow
1000067847,6275.1958,482.70736923076925,2,13,small,mixed,small_mixed
1000067856,17827.2872,1273.377657142857,2,14,large,mixed,large_mixed
1000067858,839.1964,839.1964,1,1,medium,narrow,medium_narrow
1000067889,10301.2096,264.1335794871795,1,39,small,narrow,small_narrow
1000067950,21966.717800000002,878.6687120000001,1,25,medium,narrow,medium_narrow
1000067960,826.6992,413.3496,1,2,small,narrow,small_narrow
1000067963,12601.8248,663.2539368421053,3,19,small,broad,small_broad
1000067996,2747.7826,392.5403714285714,1,7,small,narrow,small_narrow
1000068003,16532.8536,1377.7377999999999,2,12,large,mixed,large_mixed
1000068070,7731.1196,515.4079733333333,1,15,small,narrow,small_narrow
1000068077,34410.475,2024.145588235294,2,17,large,mixed,large_mixed
1000068078,87.0408,87.0408,1,1,small,narrow,small_narrow
1000068083,747.1944000000001,747.1944000000001,1,1,medium,narrow,medium_narrow
1000068088,48363.7558,2303.0359904761904,1,21,large,narrow,large_narrow
1000068095,8818.0306,881.80306,2,10,medium,mixed,medium_mixed
1000068168,9051.772200000001,754.3143500000001,1,12,medium,narrow,medium_narrow
1000068196,41236.049999999996,2425.6499999999996,3,17,large,broad,large_broad
1000068197,5819.8330000000005,581.9833000000001,1,10,small,narrow,small_narrow
1000068212,223310.834,4135.385814814815,3,54,large,broad,large_broad
1000068235,6956.3874000000005,772.9319333333334,1,9,medium,narrow,medium_narrow
1000068248,9895.4902,659.6993466666667,2,15,small,mixed,small_mixed
1000068305,185422.3694,3311.113739285714,2,56,large,mixed,large_mixed
1000068328,7384.1182,1054.8740285714287,3,7,medium,broad,medium_broad
1000068344,4203.832,1050.958,2,4,medium,mixed,medium_mixed
1000068433,2615.9339999999997,523.1868,1,5,small,narrow,small_narrow
1000068442,4739.8928000000005,526.6547555555557,1,9,small,narrow,small_narrow
1000068451,49323.5596,2466.17798,3,20,large,broad,large_broad
1000068522,2702.0014,900.6671333333334,1,3,medium,narrow,medium_narrow
1000068577,1174.2972,587.1486,2,2,small,mixed,small_mixed
1000068579,68645.07860000001,1674.2702097560978,2,41,large,mixed,large_mixed
1000068599,39620.582800000004,1165.3112588235294,3,34,medium,broad,medium_broad
1000068622,24370.4506,1107.7477545454547,3,22,medium,broad,medium_broad
1000068642,280.5276,280.5276,1,1,small,narrow,small_narrow
1000068645,15361.3824,2194.4832,1,7,large,narrow,large_narrow
1000068656,6101.8992,321.1525894736842,1,19,small,narrow,small_narrow
1000068663,1896.1204,632.0401333333333,1,3,small,narrow,small_narrow
1000068670,30411.3082,2534.2756833333333,1,12,large,narrow,large_narrow
1000068692,1051.586,525.793,1,2,small,narrow,small_narrow
1000068717,6896.350600000001,862.0438250000001,3,8,medium,broad,medium_broad
1000068733,32786.3414,1024.57316875,3,32,medium,broad,medium_broad
1000068759,1033.374,1033.374,1,1,medium,narrow,medium_narrow
1000068778,41811.3922,2613.2120125,3,16,large,broad,large_broad
1000068782,12335.898200000001,948.9152461538463,1,13,medium,narrow,medium_narrow
1000068838,9687.433799999999,1937.4867599999998,1,5,large,narrow,large_narrow
1000068858,3708.1516,741.63032,2,5,medium,mixed,medium_mixed
1000068890,59001.3222,2185.234155555556,3,27,large,broad,large_broad
1000068912,3913.2564,782.65128,1,5,medium,narrow,medium_narrow
1000068930,7658.3972,589.107476923077,1,13,small,narrow,small_narrow
1000068952,36177.4786,4019.719844444445,1,9,large,narrow,large_narrow
1000068972,3093.1826,773.29565,2,4,medium,mixed,medium_mixed
1000069022,16269.7216,625.7585230769231,1,26,small,narrow,small_narrow
1000069026,319.7462,319.7462,1,1,small,narrow,small_narrow
1000069027,360.2208,360.2208,1,1,small,narrow,small_narrow
1000069071,24423.705,660.1001351351351,2,37,small,mixed,small_mixed
1000069082,15320.2484,806.3288631578947,2,19,medium,mixed,medium_mixed
1000069090,19167.6904,1474.437723076923,2,13,large,mixed,large_mixed
1000069115,24758.743000000002,750.2649393939395,2,33,medium,mixed,medium_mixed
1000069128,216380.7598,5409.518995,3,40,large,broad,large_broad
1000069167,2792.6532,1396.3266,1,2,large,narrow,large_narrow
1000069188,12405.7318,477.1435307692308,1,26,small,narrow,small_narrow
1000069232,9762.040200000001,610.1275125000001,2,16,small,mixed,small_mixed
1000069275,24940.1094,1133.6413363636364,3,22,medium,broad,medium_broad
1000069298,40190.3986,873.7043173913044,2,46,medium,mixed,medium_mixed
1000069300,1102.2656,551.1328,1,2,small,narrow,small_narrow
1000069310,848.2710000000001,212.06775000000002,1,4,small,narrow,small_narrow
1000069328,11852.9976,911.7690461538461,2,13,medium,mixed,medium_mixed
1000069333,2941.9288,1470.9644,2,2,large,mixed,large_mixed
1000069334,1347.6566000000003,336.91415000000006,2,4,small,mixed,small_mixed
1000069355,36578.802,988.6162702702703,3,37,medium,broad,medium_broad
1000069386,6426.7636,803.34545,1,8,medium,narrow,medium_narrow
1000069401,1278.9533999999999,639.4766999999999,1,2,small,narrow,small_narrow
1000069407,7054.4496,783.8277333333333,2,9,medium,mixed,medium_mixed
1000069410,3242.6152,540.4358666666667,1,6,small,narrow,small_narrow
1000069442,25748.0314,1980.6178,2,13,large,mixed,large_mixed
1000069451,1411.2730000000001,705.6365000000001,1,2,medium,narrow,medium_narrow
1000069483,25759.304,1073.3043333333333,3,24,medium,broad,medium_broad
1000069507,44941.25,2996.0833333333335,1,15,large,narrow,large_narrow
1000069519,413.3496,413.3496,1,1,small,narrow,small_narrow
1000069528,7043.0828,880.38535,1,8,medium,narrow,medium_narrow
1000069541,21546.6486,897.777025,3,24,medium,broad,medium_broad
1000069542,5771.948,480.9956666666667,2,12,small,mixed,small_mixed
1000069597,71147.2818,2295.0736064516127,2,31,large,mixed,large_mixed
1000069630,6460.989600000001,587.3626909090909,2,11,small,mixed,small_mixed
1000069690,6854.3688,685.43688,1,10,small,narrow,small_narrow
1000069695,1070.2690000000002,535.1345000000001,1,2,small,narrow,small_narrow
1000069705,8503.0258,654.0789076923077,2,13,small,mixed,small_mixed
1000069726,10409.1,1040.91,2,10,medium,mixed,medium_mixed
1000069727,2777.487,555.4974,1,5,small,narrow,small_narrow
1000069728,6963.9234,994.8462,1,7,medium,narrow,medium_narrow
1000069730,1383.0758,691.5379,2,2,medium,mixed,medium_mixed
1000069746,10121.7272,674.7818133333333,3,15,small,broad,small_broad
1000069786,30285.2058,1682.5114333333333,1,18,large,narrow,large_narrow
1000069798,7181.808,897.726,1,8,medium,narrow,medium_narrow
1000069839,27723.562400000003,2310.296866666667,1,12,large,narrow,large_narrow
1000069840,60359.9374,1437.1413666666667,3,42,large,broad,large_broad
1000069849,2960.0152000000003,740.0038000000001,2,4,medium,mixed,medium_mixed
1000069873,23320.4032,1110.4953904761906,2,21,medium,mixed,medium_mixed
1000069917,14871.3226,708.158219047619,1,21,medium,narrow,medium_narrow
1000069982,3151.6494000000002,3151.6494000000002,1,1,large,narrow,large_narrow
1000069992,2255.2421999999997,563.8105499999999,1,4,small,narrow,small_narrow
1000070037,2820.8504000000003,940.2834666666668,1,3,medium,narrow,medium_narrow
1000070078,8463.9014,528.9938375,2,16,small,mixed,small_mixed
1000070080,14202.0002,617.4782695652174,2,23,small,mixed,small_mixed
1000070086,24176.021800000002,1151.2391333333335,3,21,medium,broad,medium_broad
1000070089,4094.0576,584.8653714285714,2,7,small,mixed,small_mixed
1000070145,44168.4332,1261.9552342857144,3,35,large,broad,large_broad
1000070147,108871.493,2865.039289473684,2,38,large,mixed,large_mixed
1000070153,1701.1578,567.0526,1,3,small,narrow,small_narrow
1000070203,3374.1498,482.0214,1,7,small,narrow,small_narrow
1000070207,355.8248,355.8248,1,1,small,narrow,small_narrow
1000070236,2932.9484,586.58968,1,5,small,narrow,small_narrow
