alert_id,fecha_alerta,id_cliente,provincia,bloque_analitico,categoria_h,familia,familia_comercial,tipo_alerta,motivo,segment_or_pattern,loyalty_tier,trend,prioridad,score,expected_impact_eur,urgency_factor,conversion_probability,canal_recomendado,contact_window_days,trace_features,holiday_period,campaign_active,campaign_name
ALT-20251229-000055,2025-12-29,39038,Ciudad Real,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,"Systematic client gone silent: ~€12,961/yr historic, no activity for 227d.",systematic_silent,,declining,High,7053.726663054606,12961.115727207465,0.8712328767123287,0.6246575342465753,delegado,2,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 227.0, ""frequency_recent"": 0, ""frequency_baseline"": 8, ""volume_recent"": 0.0, ""expected_vol_recent"": 1810.3670000000006, ""mean_interpurchase_days"": 18.824324324324323, ""lifetime_volume"": 49465.2992, ""conversion_probability"": 0.6246575342465753}",True,False,
ALT-20251229-000056,2025-12-29,36946,Madrid,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),churn_risk,"Systematic client deteriorating: €1,053 vs expected €4,420.",systematic_deterioration,,declining,High,7037.010354,13467.962399999999,0.95,0.55,delegado,7,"{""pattern"": ""systematic_deterioration"", ""trend"": ""declining"", ""recency_days"": 19.0, ""frequency_recent"": 1, ""frequency_baseline"": 7, ""volume_recent"": 1053.2188, ""expected_vol_recent"": 4420.2094, ""mean_interpurchase_days"": 46.76, ""lifetime_volume"": 37335.1338, ""conversion_probability"": 0.55}",True,False,
ALT-20251229-000057,2025-12-29,24874,Almería,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,"Systematic client gone silent: ~€9,357/yr historic, no activity for 181d.",systematic_silent,,declining,High,7005.062270247113,9357.19721017157,0.9972602739726028,0.7506849315068493,delegado,2,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 181.0, ""frequency_recent"": 0, ""frequency_baseline"": 4, ""volume_recent"": 0.0, ""expected_vol_recent"": 3102.3199999999997, ""mean_interpurchase_days"": 52.645161290322584, ""lifetime_volume"": 41838.207800000004, ""conversion_probability"": 0.7506849315068493}",True,False,
ALT-20251229-000058,2025-12-29,42893,Baleares,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,"Systematic client gone silent: ~€14,801/yr historic, no activity for 245d.",systematic_silent,,declining,High,6998.97788293898,14800.616324675326,0.821917808219178,0.5753424657534247,delegado,2,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 245.0, ""frequency_recent"": 0, ""frequency_baseline"": 5, ""volume_recent"": 0.0, ""expected_vol_recent"": 918.7326, ""mean_interpurchase_days"": 30.8, ""lifetime_volume"": 6244.6436, ""conversion_probability"": 0.5753424657534247}",True,False,
ALT-20251229-000059,2025-12-29,42645,Madrid,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,"Systematic client gone silent: ~€9,523/yr historic, no activity for 185d.",systematic_silent,,declining,High,6948.130535688537,9523.299286184212,0.9863013698630136,0.7397260273972603,delegado,2,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 185.0, ""frequency_recent"": 0, ""frequency_baseline"": 6, ""volume_recent"": 0.0, ""expected_vol_recent"": 864.6932, ""mean_interpurchase_days"": 38.0, ""lifetime_volume"": 7931.734200000001, ""conversion_probability"": 0.7397260273972603}",True,False,
ALT-20251229-000060,2025-12-29,39300,Sevilla,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Systematic client gone silent: ~€7,496/yr historic, no activity for 118d.",systematic_silent,,declining,High,6920.977600736197,7496.014315337424,1.0,0.9232876712328767,delegado,2,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 118.0, ""frequency_recent"": 0, ""frequency_baseline"": 7, ""volume_recent"": 0.0, ""expected_vol_recent"": 2313.4578, ""mean_interpurchase_days"": 39.75609756097561, ""lifetime_volume"": 33475.3516, ""conversion_probability"": 0.9232876712328767}",True,False,
ALT-20251229-000061,2025-12-29,1000081965,Pontevedra,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),churn_risk,"Systematic client deteriorating: €1,337 vs expected €4,638.",systematic_deterioration,,declining,High,6899.852013999998,13205.458399999998,0.95,0.55,delegado,7,"{""pattern"": ""systematic_deterioration"", ""trend"": ""declining"", ""recency_days"": 24.0, ""frequency_recent"": 1, ""frequency_baseline"": 1, ""volume_recent"": 1337.0120000000002, ""expected_vol_recent"": 4638.3766, ""mean_interpurchase_days"": 56.8, ""lifetime_volume"": 41861.224, ""conversion_probability"": 0.55}",True,False,
ALT-20251229-000062,2025-12-29,39945,León,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),churn_risk,"Systematic client deteriorating: €2,159 vs expected €5,442.",systematic_deterioration,,declining,High,6861.920185999999,13132.861599999998,0.95,0.55,delegado,2,"{""pattern"": ""systematic_deterioration"", ""trend"": ""declining"", ""recency_days"": 46.0, ""frequency_recent"": 1, ""frequency_baseline"": 6, ""volume_recent"": 2158.6244, ""expected_vol_recent"": 5441.8398, ""mean_interpurchase_days"": 37.51724137931034, ""lifetime_volume"": 54842.769, ""conversion_probability"": 0.55}",True,False,
ALT-20251229-000065,2025-12-29,31849,Asturias,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,"Systematic client gone silent: ~€10,842/yr historic, no activity for 208d.",systematic_silent,,declining,High,6774.138784553825,10842.0889195231,0.9232876712328767,0.6767123287671233,delegado,2,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 208.0, ""frequency_recent"": 0, ""frequency_baseline"": 8, ""volume_recent"": 0.0, ""expected_vol_recent"": 720.944, ""mean_interpurchase_days"": 17.205128205128204, ""lifetime_volume"": 39863.242, ""conversion_probability"": 0.6767123287671233}",True,False,
ALT-20251229-000066,2025-12-29,1000078377,Barcelona,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Systematic client gone silent: ~€9,265/yr historic, no activity for 185d.",systematic_silent,,declining,High,6759.538575171977,9264.809945239575,0.9863013698630136,0.7397260273972603,delegado,2,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 185.0, ""frequency_recent"": 0, ""frequency_baseline"": 8, ""volume_recent"": 0.0, ""expected_vol_recent"": 3371.1199854545457, ""mean_interpurchase_days"": 40.175, ""lifetime_volume"": 40790.5468, ""conversion_probability"": 0.7397260273972603}",True,False,
ALT-20251229-000067,2025-12-29,31101,Madrid,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Systematic client gone silent: ~€7,111/yr historic, no activity for 115d.",systematic_silent,,declining,High,6624.135267230955,7111.20403688029,1.0,0.9315068493150684,delegado,2,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 115.0, ""frequency_recent"": 0, ""frequency_baseline"": 4, ""volume_recent"": 0.0, ""expected_vol_recent"": 2560.3874, ""mean_interpurchase_days"": 71.91304347826087, ""lifetime_volume"": 32224.469800000003, ""conversion_probability"": 0.9315068493150684}",True,False,
ALT-20251229-000068,2025-12-29,1000072689,Zaragoza,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Systematic client gone silent: ~€7,035/yr historic, no activity for 116d.",systematic_silent,,declining,High,6534.084729993737,7035.223971822165,1.0,0.9287671232876712,delegado,2,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 116.0, ""frequency_recent"": 0, ""frequency_baseline"": 4, ""volume_recent"": 0.0, ""expected_vol_recent"": 1819.3788, ""mean_interpurchase_days"": 72.5909090909091, ""lifetime_volume"": 30781.514199999998, ""conversion_probability"": 0.9287671232876712}",True,False,
ALT-20251229-000069,2025-12-29,1000078257,Zaragoza,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,"Systematic client gone silent: ~€9,439/yr historic, no activity for 194d.",systematic_silent,,declining,High,6490.592378311683,9438.922941574416,0.9616438356164384,0.715068493150685,delegado,2,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 194.0, ""frequency_recent"": 0, ""frequency_baseline"": 4, ""volume_recent"": 0.0, ""expected_vol_recent"": 2392.3346, ""mean_interpurchase_days"": 30.67924528301887, ""lifetime_volume"": 42048.4622, ""conversion_probability"": 0.715068493150685}",True,False,
ALT-20251229-000070,2025-12-29,2975,Madrid,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Systematic client gone silent: ~€6,662/yr historic, no activity for 104d.",systematic_silent,,declining,High,6406.244981632653,6661.764724489796,1.0,0.9616438356164384,delegado,2,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 104.0, ""frequency_recent"": 0, ""frequency_baseline"": 10, ""volume_recent"": 0.0, ""expected_vol_recent"": 1391.8991999999998, ""mean_interpurchase_days"": 45.027027027027025, ""lifetime_volume"": 30406.849400000003, ""conversion_probability"": 0.9616438356164384}",True,False,
ALT-20251229-000071,2025-12-29,15218,Baleares,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Systematic client gone silent: ~€13,273/yr historic, no activity for 243d.",systematic_silent,,declining,High,6378.400868808507,13272.561160611855,0.8273972602739725,0.5808219178082192,delegado,2,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 243.0, ""frequency_recent"": 0, ""frequency_baseline"": 3, ""volume_recent"": 0.0, ""expected_vol_recent"": 898.6885527272727, ""mean_interpurchase_days"": 39.225, ""lifetime_volume"": 57053.8314, ""conversion_probability"": 0.5808219178082192}",True,False,
ALT-20251229-000073,2025-12-29,1000101868,Las Palmas,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Systematic client gone silent: ~€6,388/yr historic, no activity for 104d.",systematic_silent,,declining,High,6142.641311688312,6387.646948051948,1.0,0.9616438356164384,delegado,2,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 104.0, ""frequency_recent"": 0, ""frequency_baseline"": 4, ""volume_recent"": 0.0, ""expected_vol_recent"": 882.0202909090908, ""mean_interpurchase_days"": 51.333333333333336, ""lifetime_volume"": 2695.062, ""conversion_probability"": 0.9616438356164384}",True,False,
ALT-20251229-000074,2025-12-29,39718,Málaga,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,"Systematic client gone silent: ~€8,499/yr historic, no activity for 187d.",systematic_silent,,declining,High,6120.997816101727,8499.436484304933,0.9808219178082191,0.7342465753424657,delegado,2,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 187.0, ""frequency_recent"": 0, ""frequency_baseline"": 3, ""volume_recent"": 0.0, ""expected_vol_recent"": 3026.3634, ""mean_interpurchase_days"": 82.15789473684211, ""lifetime_volume"": 36349.6448, ""conversion_probability"": 0.7342465753424657}",True,False,
ALT-20251229-000076,2025-12-29,27678,Granada,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Systematic client gone silent: ~€12,749/yr historic, no activity for 245d.",systematic_silent,,declining,High,6028.5741031164125,12748.520395042604,0.821917808219178,0.5753424657534247,delegado,2,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 245.0, ""frequency_recent"": 0, ""frequency_baseline"": 2, ""volume_recent"": 0.0, ""expected_vol_recent"": 1265.2978254545453, ""mean_interpurchase_days"": 40.34375, ""lifetime_volume"": 45091.342000000004, ""conversion_probability"": 0.5753424657534247}",True,False,
ALT-20251229-000077,2025-12-29,1000100974,Murcia,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,"Systematic client gone silent: ~€8,254/yr historic, no activity for 187d.",systematic_silent,,declining,High,5944.459184039085,8254.300162528216,0.9808219178082191,0.7342465753424657,delegado,2,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 187.0, ""frequency_recent"": 0, ""frequency_baseline"": 3, ""volume_recent"": 0.0, ""expected_vol_recent"": 810.6224000000001, ""mean_interpurchase_days"": 63.285714285714285, ""lifetime_volume"": 10018.2328, ""conversion_probability"": 0.7342465753424657}",True,False,
ALT-20251229-000078,2025-12-29,7000,Barcelona,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),churn_risk,"Systematic client deteriorating: €1,439 vs expected €4,283.",systematic_deterioration,,declining,High,5943.5499420000015,11375.215200000002,0.95,0.55,delegado,7,"{""pattern"": ""systematic_deterioration"", ""trend"": ""declining"", ""recency_days"": 24.0, ""frequency_recent"": 3, ""frequency_baseline"": 12, ""volume_recent"": 1439.0934, ""expected_vol_recent"": 4282.8972, ""mean_interpurchase_days"": 39.13333333333333, ""lifetime_volume"": 51573.7778, ""conversion_probability"": 0.55}",True,False,
ALT-20251229-000079,2025-12-29,24874,Almería,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Systematic client gone silent: ~€7,293/yr historic, no activity for 159d.",systematic_silent,,declining,High,5914.649343651753,7293.402062273277,1.0,0.810958904109589,delegado,2,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 159.0, ""frequency_recent"": 0, ""frequency_baseline"": 5, ""volume_recent"": 0.0, ""expected_vol_recent"": 1175.7102, ""mean_interpurchase_days"": 53.354838709677416, ""lifetime_volume"": 33050.1014, ""conversion_probability"": 0.810958904109589}",True,False,
ALT-20251229-000080,2025-12-29,11018,Barcelona,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),churn_risk,"Systematic client deteriorating: €874 vs expected €3,695.",systematic_deterioration,,declining,High,5896.627352000001,11285.411200000002,0.95,0.55,delegado,2,"{""pattern"": ""systematic_deterioration"", ""trend"": ""declining"", ""recency_days"": 55.0, ""frequency_recent"": 1, ""frequency_baseline"": 5, ""volume_recent"": 873.7364, ""expected_vol_recent"": 3695.0892000000003, ""mean_interpurchase_days"": 42.8780487804878, ""lifetime_volume"": 38206.735, ""conversion_probability"": 0.55}",True,False,
ALT-20251229-000081,2025-12-29,14678,Almería,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,"Systematic client gone silent: ~€7,081/yr historic, no activity for 153d.",systematic_silent,,declining,High,5858.507265013055,7080.646197780679,1.0,0.8273972602739725,delegado,2,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 153.0, ""frequency_recent"": 0, ""frequency_baseline"": 4, ""volume_recent"": 0.0, ""expected_vol_recent"": 1297.0398, ""mean_interpurchase_days"": 85.11111111111111, ""lifetime_volume"": 29719.315000000002, ""conversion_probability"": 0.8273972602739725}",True,False,
ALT-20251229-000083,2025-12-29,35934,Barcelona,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,"Occasional client with no recent purchase: €38,586 in baseline.",occasional_silent,,declining,Medium,5787.878790000001,38585.85860000001,0.5,0.3,televenta,30,"{""pattern"": ""occasional_silent"", ""trend"": ""declining"", ""recency_days"": 193.0, ""frequency_recent"": 0, ""frequency_baseline"": 3, ""volume_recent"": 0.0, ""expected_vol_recent"": 12628.099178181821, ""mean_interpurchase_days"": 182.125, ""lifetime_volume"": 114877.37100000001, ""conversion_probability"": 0.3}",True,False,
ALT-20251229-000084,2025-12-29,1000081149,Sta.Cruz Tenerife,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,"Systematic client gone silent: ~€9,841/yr historic, no activity for 217d.",systematic_silent,,declining,High,5766.618387346192,9841.383155541562,0.8986301369863013,0.6520547945205479,delegado,2,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 217.0, ""frequency_recent"": 0, ""frequency_baseline"": 4, ""volume_recent"": 0.0, ""expected_vol_recent"": 2334.6528, ""mean_interpurchase_days"": 69.04347826086956, ""lifetime_volume"": 42816.7574, ""conversion_probability"": 0.6520547945205479}",True,False,
ALT-20251229-000085,2025-12-29,12603,Girona,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,"Systematic client gone silent: ~€5,943/yr historic, no activity for 103d.",systematic_silent,,declining,High,5731.601307466197,5943.279764844209,1.0,0.9643835616438357,delegado,2,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 103.0, ""frequency_recent"": 0, ""frequency_baseline"": 4, ""volume_recent"": 0.0, ""expected_vol_recent"": 855.2732, ""mean_interpurchase_days"": 54.87096774193548, ""lifetime_volume"": 27697.312, ""conversion_probability"": 0.9643835616438357}",True,False,
